id,name,state_id,state_code,country_id,country_code,latitude,longitude
60113,San Mauro la Bruca,1669,72,107,IT,40.12246,15.29109
60114,San Michele,1725,32,107,IT,46.45472,11.26178
60115,San Michele,1670,57,107,IT,43.66218,12.99797
60116,San Michele,1669,72,107,IT,40.62023,14.55018
60117,San Michele All'Adige,1725,32,107,IT,46.18967,11.13212
60118,San Michele Mondovì,1702,21,107,IT,44.37595,7.90829
60119,San Michele Salentino,1688,75,107,IT,40.63163,17.63254
60120,San Michele Tiorre,1773,45,107,IT,44.6853,10.26317
60121,San Michele al Tagliamento,1753,34,107,IT,45.76435,12.99494
60122,San Michele dei Mucchietti,1773,45,107,IT,44.50847,10.74726
60123,San Michele di Ganzaria,1709,82,107,IT,37.28042,14.42633
60124,San Michele di Piave,1753,34,107,IT,45.79667,12.34634
60125,San Michele di Serino,1669,72,107,IT,40.87562,14.85464
60126,San Michele-San Giorgio,1705,25,107,IT,45.69594,9.05856
60127,San Miniato,1664,52,107,IT,43.67954,10.84975
60128,San Miniato Basso,1664,52,107,IT,43.69332,10.84119
60129,San Nazario,1753,34,107,IT,45.83982,11.68893
60130,San Nazzaro,1669,72,107,IT,41.05172,14.85724
60131,San Nazzaro Sesia,1702,21,107,IT,45.43804,8.42498
60132,San Nazzaro Val Cavargna,1705,25,107,IT,46.08939,9.12743
60133,San Niccolò di Celle,1683,55,107,IT,43.01667,12.38333
60134,San Nico,1703,78,107,IT,39.66906,16.43182
60135,San Nicola,1715,88,107,IT,40.61055,8.98841
60136,San Nicola,1703,78,107,IT,38.21199,15.69381
60137,San Nicola Arcella,1703,78,107,IT,39.84341,15.78634
60138,San Nicola Baronia,1669,72,107,IT,41.05808,15.20006
60139,San Nicola Manfredi,1669,72,107,IT,41.0751,14.8243
60140,San Nicola da Crissa,1703,78,107,IT,38.66354,16.28592
60141,San Nicola dell'Alto,1703,78,107,IT,39.29094,16.97179
60142,San Nicola la Strada,1669,72,107,IT,41.05237,14.33334
60143,San Nicolo'Gerrei,1715,88,107,IT,39.49833,9.30611
60144,San Nicolò,1703,78,107,IT,38.63426,15.85147
60145,San Nicolò,1705,25,107,IT,46.46299,10.40998
60146,San Nicolò,1773,45,107,IT,45.05685,9.6054
60147,San Nicolò Comelico,1753,34,107,IT,46.58253,12.5273
60148,San Nicolò a Tordino,1679,65,107,IT,42.69648,13.79708
60149,San Nicolò d'Arcidano,1715,88,107,IT,39.68417,8.64361
60150,San Pancrazio,1773,45,107,IT,44.3581,12.07852
60151,San Pancrazio,1725,32,107,IT,46.586,11.08571
60152,San Pancrazio Salentino,1688,75,107,IT,40.418,17.83419
60153,San Panfilo d'Ocre,1679,65,107,IT,42.28616,13.47518
60154,San Paolo,1705,25,107,IT,45.37249,10.02397
60155,San Paolo,1725,32,107,IT,46.47207,11.26021
60156,San Paolo,1688,75,107,IT,41.12476,16.79258
60157,San Paolo Albanese,1706,77,107,IT,40.03567,16.33498
60158,San Paolo Bel Sito,1669,72,107,IT,40.91354,14.54862
60159,San Paolo Solbrito,1702,21,107,IT,44.95065,7.97073
60160,San Paolo d'Argon,1705,25,107,IT,45.68838,9.80226
60161,San Paolo di Civitate,1688,75,107,IT,41.73893,15.2608
60162,San Paolo di Jesi,1670,57,107,IT,43.45456,13.17277
60163,San Pellegrino Terme,1705,25,107,IT,45.83443,9.66753
60164,San Pier Niceto,1709,82,107,IT,38.1605,15.34982
60165,San Pier d'Isonzo,1756,36,107,IT,45.84452,13.46764
60166,San Pierino,1664,52,107,IT,43.71423,10.81374
60167,San Piero Patti,1709,82,107,IT,38.05214,14.96816
60168,San Piero a Sieve,1664,52,107,IT,43.96251,11.32426
60169,San Piero in Bagno,1773,45,107,IT,43.85793,11.97716
60170,San Pietro,1725,32,107,IT,46.64133,11.68277
60171,San Pietro,1753,34,107,IT,45.44209,11.12968
60172,San Pietro,1669,72,107,IT,40.82398,14.78476
60173,San Pietro Apostolo,1703,78,107,IT,39.00413,16.46783
60174,San Pietro Avellana,1695,67,107,IT,41.78886,14.18323
60175,San Pietro Belvedere,1664,52,107,IT,43.57011,10.66604
60176,San Pietro Capofiume,1773,45,107,IT,44.6504,11.64802
60177,San Pietro Clarenza,1709,82,107,IT,37.56885,15.02289
60178,San Pietro In Vincoli,1773,45,107,IT,44.30051,12.14556
60179,San Pietro Infine,1669,72,107,IT,41.44552,13.96029
60180,San Pietro Mosezzo,1702,21,107,IT,45.45455,8.5445
60181,San Pietro Mussolino,1753,34,107,IT,45.58359,11.2593
60182,San Pietro Val Lemina,1702,21,107,IT,44.90654,7.31092
60183,San Pietro Valdastico,1753,34,107,IT,45.8867,11.36159
60184,San Pietro Vernotico,1688,75,107,IT,40.4889,17.99752
60185,San Pietro Viminario,1753,34,107,IT,45.24501,11.82049
60186,San Pietro a Maida,1703,78,107,IT,38.84731,16.34116
60187,San Pietro a Patierno,1669,72,107,IT,40.88566,14.29008
60188,San Pietro al Natisone,1756,36,107,IT,46.11444,13.48296
60189,San Pietro al Tanagro,1669,72,107,IT,40.45488,15.48692
60190,San Pietro d'Olba,1768,42,107,IT,44.48762,8.58951
60191,San Pietro di Cadore,1753,34,107,IT,46.5719,12.5869
60192,San Pietro di Caridà,1703,78,107,IT,38.52368,16.1353
60193,San Pietro di Feletto,1753,34,107,IT,45.91391,12.25101
60194,San Pietro di Morubio,1753,34,107,IT,45.24248,11.227
60195,San Pietro in Amantea,1703,78,107,IT,39.13658,16.11243
60196,San Pietro in Cariano,1753,34,107,IT,45.51751,10.88624
60197,San Pietro in Casale,1773,45,107,IT,44.70079,11.40492
60198,San Pietro in Cerro,1773,45,107,IT,45.02137,9.94987
60199,San Pietro in Gu,1753,34,107,IT,45.60879,11.67355
60200,San Pietro in Guarano,1703,78,107,IT,39.34164,16.31304
60201,San Pietro in Lama,1688,75,107,IT,40.30711,18.12787
60202,San Pietro in Volta,1753,34,107,IT,45.31542,12.31518
60203,San Pio delle Camere,1679,65,107,IT,42.28423,13.6557
60204,San Polo,1773,45,107,IT,44.97868,9.7407
60205,San Polo d'Enza,1773,45,107,IT,44.6269,10.42667
60206,San Polo dei Cavalieri,1678,62,107,IT,42.01037,12.83989
60207,San Polo di Piave,1753,34,107,IT,45.78969,12.39287
60208,San Polomatese,1695,67,107,IT,41.45932,14.49343
60209,San Ponso,1702,21,107,IT,45.35101,7.67111
60210,San Possidonio,1773,45,107,IT,44.87402,10.98087
60211,San Potito Sannitico,1669,72,107,IT,41.33698,14.39185
60212,San Potito Ultra,1669,72,107,IT,40.92796,14.87124
60213,San Prisco,1669,72,107,IT,41.08592,14.27675
60214,San Procopio,1703,78,107,IT,38.28214,15.89083
60215,San Prospero,1773,45,107,IT,44.78967,11.0221
60216,San Quirico,1753,34,107,IT,45.67685,11.2726
60217,San Quirico d'Orcia,1664,52,107,IT,43.05782,11.60525
60218,San Quirino,1756,36,107,IT,46.03411,12.67846
60219,San Raffaele Cimena,1702,21,107,IT,45.14665,7.84932
60220,San Remo,1768,42,107,IT,43.81725,7.7772
60221,San Roberto,1703,78,107,IT,38.21114,15.73594
60222,San Rocco,1679,65,107,IT,42.24294,14.12891
60223,San Rocco,1702,21,107,IT,44.39653,7.4723
60224,San Rocco,1664,52,107,IT,43.82316,10.86121
60225,San Rocco,1705,25,107,IT,45.00945,9.16191
60226,San Rocco al Porto,1705,25,107,IT,45.08197,9.69717
60227,San Romano,1664,52,107,IT,43.68922,10.769
60228,San Romano in Garfagnana,1664,52,107,IT,44.16945,10.3469
60229,San Rufo,1669,72,107,IT,40.43451,15.46366
60230,San Salvatore,1768,42,107,IT,44.33098,9.35479
60231,San Salvatore Monferrato,1702,21,107,IT,44.99489,8.56639
60232,San Salvatore Telesino,1669,72,107,IT,41.23537,14.49832
60233,San Salvatore di Fitalia,1709,82,107,IT,38.06841,14.77799
60234,San Salvo,1679,65,107,IT,42.04413,14.73335
60235,San Sebastiano,1705,25,107,IT,45.65192,10.25681
60236,San Sebastiano Curone,1702,21,107,IT,44.78633,9.06446
60237,San Sebastiano al Vesuvio,1669,72,107,IT,40.84344,14.36428
60238,San Sebastiano da Po,1702,21,107,IT,45.16755,7.95723
60239,San Secondo,1683,55,107,IT,43.40468,12.23389
60240,San Secondo Parmense,1773,45,107,IT,44.92218,10.23038
60241,San Secondo di Pinerolo,1702,21,107,IT,44.86644,7.29842
60242,San Severino Lucano,1706,77,107,IT,40.02021,16.1386
60243,San Severino Marche,1670,57,107,IT,43.23028,13.1799
60244,San Severo,1688,75,107,IT,41.68564,15.38148
60245,San Siro,1705,25,107,IT,46.06573,9.26877
60246,San Sossio Baronia,1669,72,107,IT,41.07081,15.20122
60247,San Sostene,1703,78,107,IT,38.63733,16.48751
60248,San Sosti,1703,78,107,IT,39.65879,16.02958
60249,San Sperate,1715,88,107,IT,39.35758,9.00814
60250,San Stino di Livenza,1753,34,107,IT,45.72559,12.68971
60251,San Tammaro,1669,72,107,IT,41.07588,14.23105
60252,San Teodoro,1709,82,107,IT,37.84797,14.69878
60253,San Teodoro,1715,88,107,IT,40.77354,9.66929
60254,San Terenziano,1683,55,107,IT,42.86731,12.47319
60255,San Terenzo,1768,42,107,IT,44.08543,9.89662
60256,San Tommaso Tre Archi,1670,57,107,IT,43.22771,13.77503
60257,San Valentino,1756,36,107,IT,45.79039,13.41236
60258,San Valentino Torio,1669,72,107,IT,40.79109,14.60333
60259,San Valentino in Abruzzo Citeriore,1679,65,107,IT,42.23304,13.98561
60260,San Venanzio,1773,45,107,IT,44.74517,11.43727
60261,San Venanzo,1683,55,107,IT,42.86886,12.26853
60262,San Vendemiano,1753,34,107,IT,45.88732,12.35164
60263,San Vendemiano-Fossamerlo,1753,34,107,IT,45.8918,12.32992
60264,San Vero Milis,1715,88,107,IT,40.01377,8.59833
60265,San Vigilio,1705,25,107,IT,45.60808,10.19442
60266,San Vigilio,1725,32,107,IT,46.69884,11.93104
60267,San Vincenzo,1664,52,107,IT,43.09061,10.54246
60268,San Vincenzo,1773,45,107,IT,44.73878,11.43668
60269,San Vincenzo Valle Roveto,1679,65,107,IT,41.84452,13.53566
60270,San Vincenzo la Costa,1703,78,107,IT,39.36544,16.1511
60271,San Vitaliano,1669,72,107,IT,40.92442,14.47463
60272,San Vito,1715,88,107,IT,39.44142,9.54065
60273,San Vito,1753,34,107,IT,45.75514,11.91553
60274,San Vito,1773,45,107,IT,44.55822,10.97432
60275,San Vito Chietino,1679,65,107,IT,42.29014,14.4427
60276,San Vito Lo Capo,1709,82,107,IT,38.17395,12.73599
60277,San Vito Romano,1678,62,107,IT,41.88001,12.97793
60278,San Vito Sullo Ionio,1703,78,107,IT,38.70749,16.40862
60279,San Vito al Mantico,1753,34,107,IT,45.47163,10.89243
60280,San Vito al Tagliamento,1756,36,107,IT,45.9168,12.85945
60281,San Vito al Torre,1756,36,107,IT,45.89587,13.37588
60282,San Vito dei Normanni,1688,75,107,IT,40.65642,17.70814
60283,San Vito di Fagagna,1756,36,107,IT,46.09103,13.06569
60284,San Vito di Leguzzano,1753,34,107,IT,45.68494,11.38872
60285,San Vito-Cerreto,1664,52,107,IT,44.023,10.17212
60286,San Vittore,1705,25,107,IT,46.30799,9.3831
60287,San Vittore Olona,1705,25,107,IT,45.58577,8.94134
60288,San Vittore del Lazio,1678,62,107,IT,41.46212,13.93367
60289,San Vittoria in Matenano,1670,57,107,IT,43.01975,13.49618
60290,San Zeno,1753,34,107,IT,45.63381,10.73046
60291,San Zeno Naviglio,1705,25,107,IT,45.49258,10.21847
60292,San Zeno di Montagna,1753,34,107,IT,45.63749,10.73218
60293,San Zeno-San Giuseppe,1753,34,107,IT,45.75727,11.76208
60294,San Zenone,1705,25,107,IT,45.64169,10.14685
60295,San Zenone al Lambro,1705,25,107,IT,45.32681,9.35598
60296,San Zenone al Po,1705,25,107,IT,45.10856,9.36176
60297,San Zenone degli Ezzelini,1753,34,107,IT,45.7804,11.8372
60298,Sanarica,1688,75,107,IT,40.08908,18.34803
60299,Sandigliano,1702,21,107,IT,45.52204,8.0766
60300,Sandrigo,1753,34,107,IT,45.66083,11.58921
60301,Sandrà,1753,34,107,IT,45.46067,10.78686
60302,Sanfront,1702,21,107,IT,44.64698,7.32243
60303,Sanfrè,1702,21,107,IT,44.7518,7.80289
60304,Sangano,1702,21,107,IT,45.02508,7.44987
60305,Sangiano,1705,25,107,IT,45.87508,8.63333
60306,Sangineto,1703,78,107,IT,39.60553,15.91481
60307,Sanguinetto,1753,34,107,IT,45.18567,11.14412
60308,Sanluri,1715,88,107,IT,39.56176,8.89969
60309,Sannazzaro de' Burgondi,1705,25,107,IT,45.10226,8.90635
60310,Sannicandro Garganico,1688,75,107,IT,41.83844,15.56535
60311,Sannicandro di Bari,1688,75,107,IT,41.00047,16.79714
60312,Sannicola,1688,75,107,IT,40.09244,18.06765
60313,Sansepolcro,1664,52,107,IT,43.57258,12.13858
60314,Sant'Agapito,1695,67,107,IT,41.54372,14.22204
60315,Sant'Agata Bolognese,1773,45,107,IT,44.66016,11.13292
60316,Sant'Agata Feltria,1773,45,107,IT,43.86282,12.2069
60317,Sant'Agata Fossili,1702,21,107,IT,44.78475,8.92115
60318,Sant'Agata Li Battiati,1709,82,107,IT,37.55745,15.07999
60319,Sant'Agata Martesana,1705,25,107,IT,45.5222,9.38382
60320,Sant'Agata de'Goti,1669,72,107,IT,41.08932,14.49743
60321,Sant'Agata del Bianco,1703,78,107,IT,38.09242,16.08251
60322,Sant'Agata di Esaro,1703,78,107,IT,39.62235,15.98295
60323,Sant'Agata di Militello,1709,82,107,IT,38.06838,14.636
60324,Sant'Agata di Puglia,1688,75,107,IT,41.15127,15.37968
60325,Sant'Agata sui Due Golfi,1669,72,107,IT,40.60565,14.37402
60326,Sant'Agata sul Santerno,1773,45,107,IT,44.44351,11.86112
60327,Sant'Agnello,1669,72,107,IT,40.62942,14.39957
60328,Sant'Agostino,1773,45,107,IT,44.79218,11.38522
60329,Sant'Albano Stura,1702,21,107,IT,44.50759,7.72282
60330,Sant'Alberto,1773,45,107,IT,44.53822,12.16191
60331,Sant'Alberto,1753,34,107,IT,45.61306,12.13472
60332,Sant'Albino,1664,52,107,IT,43.07098,11.80684
60333,Sant'Alessio Con Vialone,1705,25,107,IT,45.22237,9.22605
60334,Sant'Alessio Siculo,1709,82,107,IT,37.92516,15.34968
60335,Sant'Alessio in Aspromonte,1703,78,107,IT,38.1722,15.7573
60336,Sant'Alfio,1709,82,107,IT,37.74393,15.13952
60337,Sant'Ambrogio di Torino,1702,21,107,IT,45.09622,7.366
60338,Sant'Ambrogio di Valpollicella,1753,34,107,IT,45.52089,10.83618
60339,Sant'Ambrogio sul Garigliano,1678,62,107,IT,41.39423,13.86891
60340,Sant'Anastasia,1669,72,107,IT,40.86842,14.40196
60341,Sant'Anatolia di Narco,1683,55,107,IT,42.73319,12.83576
60342,Sant'Andrea,1773,45,107,IT,44.03328,12.41893
60343,Sant'Andrea,1753,34,107,IT,45.64664,11.89639
60344,Sant'Andrea Apostolo dello Ionio,1703,78,107,IT,38.62165,16.53048
60345,Sant'Andrea Frius,1715,88,107,IT,39.47917,9.17
60346,Sant'Andrea Ionio Marina,1703,78,107,IT,38.62001,16.54927
60347,Sant'Andrea del Garigliano,1678,62,107,IT,41.36868,13.84198
60348,Sant'Andrea di Conza,1669,72,107,IT,40.84482,15.36965
60349,Sant'Andrea in Casale,1773,45,107,IT,43.93333,12.65
60350,Sant'Andrea-Pizzone-Ciamprisco,1669,72,107,IT,41.15,14.03333
60351,Sant'Angelo,1753,34,107,IT,45.52031,12.01862
60352,Sant'Angelo,1669,72,107,IT,40.69841,13.89316
60353,Sant'Angelo A Cupolo,1669,72,107,IT,41.06912,14.80374
60354,Sant'Angelo A Fasanella,1669,72,107,IT,40.45724,15.34091
60355,Sant'Angelo A Scala,1669,72,107,IT,40.97465,14.74041
60356,Sant'Angelo All'Esca,1669,72,107,IT,41.00662,14.99305
60357,Sant'Angelo Limosano,1695,67,107,IT,41.69266,14.60346
60358,Sant'Angelo Lodigiano,1705,25,107,IT,45.23526,9.40651
60359,Sant'Angelo Lomellina,1705,25,107,IT,45.24663,8.64317
60360,Sant'Angelo Muxaro,1709,82,107,IT,37.48014,13.54554
60361,Sant'Angelo Romano,1678,62,107,IT,42.0357,12.71342
60362,Sant'Angelo d'Alife,1669,72,107,IT,41.36119,14.26125
60363,Sant'Angelo dei Lombardi,1669,72,107,IT,40.92937,15.17535
60364,Sant'Angelo del Pesco,1695,67,107,IT,41.88193,14.25354
60365,Sant'Angelo di Brolo,1709,82,107,IT,38.11518,14.88403
60366,Sant'Angelo di Piove di Sacco,1753,34,107,IT,45.31735,12.00941
60367,Sant'Angelo in Formis,1669,72,107,IT,41.11667,14.25
60368,Sant'Angelo in Lizzola,1670,57,107,IT,43.82696,12.80076
60369,Sant'Angelo in Pontano,1670,57,107,IT,43.0978,13.3969
60370,Sant'Angelo in Vado,1670,57,107,IT,43.66526,12.41757
60371,Sant'Angelo in Villa-Giglio,1678,62,107,IT,41.66217,13.42871
60372,Sant'Angelo le Fratte,1706,77,107,IT,40.5449,15.56156
60373,Sant'Anna,1753,34,107,IT,45.1661,12.27355
60374,Sant'Anna Arresi,1715,88,107,IT,39.00618,8.64236
60375,Sant'Anna d'Alfaedo,1753,34,107,IT,45.62719,10.95168
60376,Sant'Antimo,1669,72,107,IT,40.94223,14.23476
60377,Sant'Antioco,1715,88,107,IT,39.07017,8.45243
60378,Sant'Antonino di Susa,1702,21,107,IT,45.10763,7.27333
60379,Sant'Antonio,1705,25,107,IT,46.4611,10.41738
60380,Sant'Antonio,1669,72,107,IT,40.63626,14.89845
60381,Sant'Antonio,1702,21,107,IT,44.75887,8.06996
60382,Sant'Antonio,1773,45,107,IT,44.36586,10.83646
60383,Sant'Antonio Abate,1669,72,107,IT,40.72152,14.54021
60384,Sant'Antonio di Gallura,1715,88,107,IT,40.99146,9.30153
60385,Sant'Apollinare,1678,62,107,IT,41.40176,13.82992
60386,Sant'Apollinare,1753,34,107,IT,45.04115,11.82533
60387,Sant'Arcangelo,1706,77,107,IT,40.24852,16.27046
60388,Sant'Arcangelo Trimonte,1669,72,107,IT,41.16901,14.93883
60389,Sant'Arpino,1669,72,107,IT,40.95716,14.25075
60390,Sant'Arsenio,1669,72,107,IT,40.47109,15.48401
60391,Sant'Egidio alla Vibrata,1679,65,107,IT,42.81705,13.72164
60392,Sant'Egidio del Monte Albino,1669,72,107,IT,40.73871,14.59454
60393,Sant'Elena,1753,34,107,IT,45.18744,11.71169
60394,Sant'Elena Irpina,1669,72,107,IT,41.03741,14.88931
60395,Sant'Elena Sannita,1695,67,107,IT,41.57525,14.4707
60396,Sant'Elia,1703,78,107,IT,38.95788,16.58521
60397,Sant'Elia Fiumerapido,1678,62,107,IT,41.53304,13.86268
60398,Sant'Elia a Pianisi,1695,67,107,IT,41.62043,14.87523
60399,Sant'Elpidio a Mare,1670,57,107,IT,43.23024,13.68819
60400,Sant'Eufemia a Maiella,1679,65,107,IT,42.12613,14.02651
60401,Sant'Eufemia d'Aspromonte,1703,78,107,IT,38.26314,15.85669
60402,Sant'Eusanio Forconese,1679,65,107,IT,42.28951,13.52425
60403,Sant'Eusanio del Sangro,1679,65,107,IT,42.16908,14.32776
60404,Sant'Ilario d'Enza,1773,45,107,IT,44.7589,10.44737
60405,Sant'Ilario dello Ionio,1703,78,107,IT,38.21914,16.19517
60406,Sant'Ippolito,1670,57,107,IT,43.67972,12.87581
60407,Sant'Omero,1679,65,107,IT,42.79011,13.78906
60408,Sant'Omobono Terme,1705,25,107,IT,45.80838,9.53625
60409,Sant'Onofrio,1703,78,107,IT,38.69752,16.14755
60410,Sant'Oreste,1678,62,107,IT,42.23298,12.51507
60411,Sant'Orsola,1725,32,107,IT,46.10901,11.30201
60412,Sant'Orsola Terme,1725,32,107,IT,46.10881,11.30238
60413,Santa Brigida,1705,25,107,IT,45.98489,9.62115
60414,Santa Caterina Albanese,1703,78,107,IT,39.5859,16.07039
60415,Santa Caterina Villarmosa,1709,82,107,IT,37.59034,14.03554
60416,Santa Caterina dello Ionio,1703,78,107,IT,38.53324,16.52176
60417,Santa Caterina dello Ionio Marina,1703,78,107,IT,38.52736,16.57071
60418,Santa Cesarea Terme,1688,75,107,IT,40.03607,18.45542
